,@type,address,pub_key,account_number,sequence
2592,/cosmos.auth.v1beta1.BaseAccount,terra1lll2m552rk6769f0stq9xdhpfwkq5tysjmflhy,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A/b+8EH2ynl7qN9bPQop4jSR4t3IDm4EsFOCBQD0PObF'}",780708,76
2593,/cosmos.auth.v1beta1.BaseAccount,terra1llltql7cs39ah04z2evmg5nmwweqx0rcywush5,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AwYuyDLMDWKAJwiCw3gKAtvML3p/1/4cOQ3QC9peOS7/'}",3340036,1
2594,/cosmos.auth.v1beta1.BaseAccount,terra1llltz5q5nwvqfvdeshnrzlfsp7kspl0za8n324,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A3+c4IxZBSolmyPUdkpQjxbRSmMQOCPvFfHTd8UZUIwN'}",985067,137
2595,/cosmos.auth.v1beta1.BaseAccount,terra1llltnq0uqvq3e082njaa76d8lypx9d55yfk2aq,,893995,0
2596,/cosmos.auth.v1beta1.BaseAccount,terra1lllvdv8qtemqh2lrtmlc6nxn8wm32gl6nksv33,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'ApOptnxxh+3s7dpfDP3k3xwbaFTIUkOhKyv1Hx+Ywezz'}",2545308,4
2597,/cosmos.auth.v1beta1.BaseAccount,terra1lllv04smrelkq5amad2jt00f6nxj059eqkqgtf,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A9KBdcYU6GfW4qZ1z+1cnzXpMGw1QGZKLIRp3VNOxPAe'}",2461499,4
2598,/cosmos.auth.v1beta1.BaseAccount,terra1lllvhk4f8lmv64ctl93er74ugupjyzwj6a232h,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A/WZc9D02tGFosSVxWbtsIxwJ2fjI0TQNjatBUkLMFDK'}",1885920,34
2599,/cosmos.auth.v1beta1.BaseAccount,terra1lllddg8hk6eaqkcaaunr93q4hezwj82swzjy7x,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AuuM29uTRfzcHg5VvOkd/t+kyJA1oxfBal6mmXwaFU6h'}",2397979,680
2600,/cosmos.auth.v1beta1.BaseAccount,terra1llldehny6wl0d6k0a2wcg7sw8qy5fltfj3g33y,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AsEjnDUlJdeKvn1wC+dYa5n7QoDjJvSjAJTMLPTp0EIM'}",1531653,3
2601,/cosmos.auth.v1beta1.BaseAccount,terra1lllwy5gpc8tr2w02w973rc8rhscy0ssqv3gkgt,,1929506,0
2602,/cosmos.auth.v1beta1.BaseAccount,terra1lllw5t2zjrxewc45zfefn29t0xdcalg67zle69,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'Astzw6FzZkSvY8PDv6K7uG1G3dlpJKcmtU7GBkQVlAiC'}",3337645,3
2603,/cosmos.auth.v1beta1.BaseAccount,terra1lll0p7gq5nt36eu8f30uctykep7wf39vxpwknq,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'Ah3kg/f9hb/nMmlVQpGC4z7Jx2NaL5feaKeVOcscwS07'}",3266038,42
2604,/cosmos.auth.v1beta1.BaseAccount,terra1lll0y778dy5kmx0mw9ckxu5zzxxq0cmdjn3t03,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AmavRpnAlPJl6ICfY8sSjlzyMduRETTdPMntaR4qHhPi'}",2533229,1
2605,/cosmos.auth.v1beta1.BaseAccount,terra1lll0xv2urx5vfnu7zrs2769m9v28l34q6lp0c8,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AuA8eXwf3D8GJd1cu6bzzrljKszUalrfVmPsSPzKLBkT'}",1600961,1
2606,/cosmos.auth.v1beta1.BaseAccount,terra1lll0k075487ex99wvghpu7hqu8k5ggaxye9zss,,780709,0
2607,/cosmos.auth.v1beta1.BaseAccount,terra1lll3pzphffs6l703nl5qxm3dzg94w2y7zs5r8c,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A7SRzyYhfEB07Br/O5WPp+BqkT1w58G51JcogYvAr8mJ'}",3432918,2
2608,/cosmos.auth.v1beta1.BaseAccount,terra1lll3nemmycnfyx78j4qgnq04cz0l9glqqtaejh,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'Az0ulWlqn4xx1t0NdU1Je2ITbwTyxRVdoHq3HFTygnCY'}",780710,3
2609,/cosmos.auth.v1beta1.BaseAccount,terra1lll3mkr2y3e05v20pj6gu0kta739rfnrjq3ms0,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A7mhkukEVmQW9C62vCwwDZcNEeL5KgbBBHFYlofQUL9Z'}",2143233,11
2610,/cosmos.auth.v1beta1.BaseAccount,terra1llljhnmlz2nvuecyfzftyun54h4ptwk86rpy0t,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AyNoR8mfL/wqY3UbXqqlWaIDc+neJGZgrZ+dfZIBj1dt'}",1779075,13
2611,/cosmos.auth.v1beta1.BaseAccount,terra1lllj7g3sylpunaryj7uewrkemxlmsgh35fn3g7,,1016601,0
2612,/cosmos.auth.v1beta1.BaseAccount,terra1lllnz2qyswhkqf80402ttq8r4lfwd5vltds0vw,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A9l6uIhtGOMk03wAEIPGQ13oN/67vbIftFQB8ONKsRev'}",3192225,43
2613,/cosmos.auth.v1beta1.BaseAccount,terra1llln8ws4p6xjcqaasfsm45pyg26fgunve723wt,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A0s8lsNLRahRtFeAgpMcXxGizc1y7OzUniV8zRyJfz+9'}",780711,5
2614,/cosmos.auth.v1beta1.BaseAccount,terra1lllnhdl0sscezk8sku69lrn5x8v6q9rmnaqu4q,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A8b19JyPvtpqh1VTy3yZgwnHsupW/iTRxrvVDrxp2/yt'}",2997159,132
2615,/cosmos.auth.v1beta1.BaseAccount,terra1lll5xp88nf5p7yhv8awn866uegezf5r696gjd5,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A8mGUfvfUuFS3aUT/UHzTTajgs1as0kT+3LZngESP9Kw'}",1467214,31
2616,/cosmos.auth.v1beta1.BaseAccount,terra1lll5897fwu45fuygp5wketw2lf80k0dnuhuu8k,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A5SMRwoBQQFQNELtc7gHXbfZETkom8+69qAXVa+SUMW6'}",1357311,5
2617,/cosmos.auth.v1beta1.BaseAccount,terra1lll58u6c2crq92zcypgkc9jvqg3veqt2m3vs5u,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A0XT05eWLSsRD0cRun4QQjIXuFY6h9Aw6HbgpbCD0k2n'}",1187618,6
2618,/cosmos.auth.v1beta1.BaseAccount,terra1lll5fmex20shp6829e4exwspw3reh6kzwktnhg,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A9n5N0B+NLCK9DHZW1yHk2wHKkuQsEtxE+uMpTTuBCgq'}",780712,35
2619,/cosmos.auth.v1beta1.BaseAccount,terra1lll5enrvkvec50t0pdjcdryk7pre5rd9xvy5k2,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AtYVFD9FWfrAE6VJROEGGekxi7+om8UGnOB3YIyHDxxa'}",2398063,2
2620,/cosmos.auth.v1beta1.BaseAccount,terra1lll5mac622cd7q8qs827lkfkgj9wdus0g8pfp7,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AkxNw00k3AgUryBv3KqbNDPM3SJLo7bpVVK8dxD3Bblk'}",2664219,2
2621,/cosmos.auth.v1beta1.BaseAccount,terra1lll5778rmet6kw045ag94p68ehdeapd5cmtrzz,,1286162,0
2622,/cosmos.auth.v1beta1.BaseAccount,terra1lll5lmd898egk64m46enjuc2hyn74tx0ss7egh,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A/zWOvCS8JZOSG1xBLmc1GyMD4Ge5h+ub1niSBdZykBo'}",2213456,4
2623,/cosmos.auth.v1beta1.BaseAccount,terra1lll4zah5m9tgswyqftk3f004clkj0mau392g5r,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AjWTSPa7elGpi6e3JJNypvJA6hry736RZVxmfl9QZ1wX'}",2169982,1
2624,/cosmos.auth.v1beta1.BaseAccount,terra1lll48ltjg54ttn20haxlqvfj8sw2rlxram530j,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A+t1gv3G3sU4KZFeKHZhK7xAeaENZBr2jVr0mjlZntSD'}",780713,2
2625,/cosmos.auth.v1beta1.BaseAccount,terra1lll4vf4q0ht8d5pttj6a6w6r00evacwzu3ywd5,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AkF5zbotKj7vIPaJPgaH3+UfDq4MFL51lccNWBfWPShw'}",896253,15
2626,/cosmos.auth.v1beta1.BaseAccount,terra1lll46ngptwveyjprzjmepqw3jhulhl6e4l4ezu,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'At9QB+AP7IZhsCVUkEt02TP3sk8rrBpnYbuADfjBCf9+'}",2700414,44
2627,/cosmos.auth.v1beta1.BaseAccount,terra1lllkkm4vlaygcvqzyl32ndd4q0n0wayc6nct0v,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AiKNSNChHnpjrcBzd/mjQ/rXYVbFQwAVhk57mLYr3Z3Z'}",793419,23
2628,/cosmos.auth.v1beta1.BaseAccount,terra1lllkl3qjsvmwsvv8vvy88qvg2j32y90uxsvuvq,,813214,0
2629,/cosmos.auth.v1beta1.BaseAccount,terra1lllh8qxn8vgllkf5sfpet2n8p7rvzl6reulq0m,,1865938,0
2630,/cosmos.auth.v1beta1.BaseAccount,terra1lllh83m9yu6twn5euus46cfvjlt5jrd60ewqdu,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A25PLm7G3iFwOniM4XFDMQU0N3kFzcuy4hyPbgtUBXID'}",2217600,2
2631,/cosmos.auth.v1beta1.BaseAccount,terra1lllh55eawffv7y2epd7r7h076jsl7ad4d5ud0p,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A4+X+IJvyGTf4J/U6XAPAehkG1Ho2IzZwt3UDtb/9Szd'}",2109182,25
2632,/cosmos.auth.v1beta1.BaseAccount,terra1lllcfpmpmd9dhx4l5mrdmvccwg9zzm5klvj0pf,,1414218,0
2633,/cosmos.auth.v1beta1.BaseAccount,terra1lllc2erkzjejz2238v86ycp04eqhgzpn40nq9q,,1890958,0
2634,/cosmos.auth.v1beta1.BaseAccount,terra1lllcw96xyyvryk50sdy7rj70js5cnrhnxfc0ws,,2038233,0
2635,/cosmos.auth.v1beta1.BaseAccount,terra1lllc3f2yjgqcppzn7myj64hg6mcp3cuunqv5wn,,1378652,0
2636,/cosmos.auth.v1beta1.BaseAccount,terra1lllcnzcvv2uhy6n0tpfqkzd49qj2uuhr5vtskd,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'AiepUGr0Hq6yxZDdKaVB8SjwPh9SB/O52EjPnyF0Imp4'}",1248648,1
2637,/cosmos.auth.v1beta1.BaseAccount,terra1lllclda3shj6vytv3x9th9z4ev79twjw9w0h63,,3215244,0
2638,/cosmos.auth.v1beta1.BaseAccount,terra1lllewn3lmnz5asy2wg3a86shp3r8sl84apcxxq,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'Ax5U45QQBIm9xzET+CPg7If5q2C+/muhuxw1q6dikKhW'}",2713277,180
2639,/cosmos.auth.v1beta1.BaseAccount,terra1lllehy5wm0m8ejwpj06ah393halypcq4gx992t,,873115,0
2640,/cosmos.auth.v1beta1.BaseAccount,terra1lll6vltjqhdsvjm3dtc0urgnley6jw7zynk4ea,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A5jEKomU3Ghrq9omJ9w9nsiIbBgxiKgLY884Gd7TBoQe'}",780714,2
2641,/cosmos.auth.v1beta1.BaseAccount,terra1lll6j0gj53h2665hc9dym0l0t28kyzergv48w6,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A4n9FpfzJ9dZOlapIYoCyb8n1fJOFG71ygbr/KhgvGiD'}",782305,1
2642,/cosmos.auth.v1beta1.BaseAccount,terra1lllmhmhg05ky993xsc5s54fnjv9kn0qt2n240p,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A+wQcelHv8C9SlNvpgQ7tTBJlIy3lryitlcdp213FLMJ'}",2511550,2
2643,/cosmos.auth.v1beta1.BaseAccount,terra1lllmed8jq8wum7gvr9hwrmtm3caek03vacyw69,"{'@type': '/cosmos.crypto.secp256k1.PubKey', 'key': 'A0bFJd48jg4UIddhBCJ+tasRByWbpuDZRGhISGrZahtd'}",780715,8
